X,Y,Z,Q1,Q2,Q3,Q4,Q5,Q6
28.141,-22.9901,21.4302,-8.43447,28.6851,34.157,-20.2096,-0.683633,37.4344
31.3261,-27.4719,21.8374,-9.3533,26.8616,33.5967,-21.3815,0.854515,37.5076
33.9677,-31.2055,22.2043,-10.1072,25.3186,33.1998,-22.4802,2.24617,37.5076
36.7269,-35.4734,22.6445,-10.8847,23.5419,32.8029,-23.6521,3.71108,37.5076
39.1927,-39.6997,23.1256,-11.5679,21.7651,32.476,-24.7508,5.10273,37.5809
41.3783,-43.774,23.7311,-12.1569,20.0117,32.2659,-25.703,6.3479,37.7274
43.3987,-47.7573,24.2439,-12.6988,18.3051,32.0791,-26.6551,7.44658,37.9471
45.0996,-51.7478,24.7447,-13.1465,16.5985,31.9157,-27.4608,8.54526,38.1668
46.2206,-55.666,25.2266,-13.4292,14.9387,31.7523,-28.1933,9.49744,38.5331
46.907,-59.775,25.6276,-13.5941,13.2321,31.5422,-28.8525,10.3764,38.7528
46.9763,-63.9943,25.9143,-13.5941,11.5255,31.262,-29.3652,11.1821,38.8993
46.7454,-68.0223,26.0085,-13.5234,9.93574,30.9351,-29.8047,11.9145,39.119
45.9658,-72.4716,25.9265,-13.3114,8.22913,30.4915,-30.0977,12.647,39.2655
44.7573,-76.3633,25.8004,-12.9815,6.7563,30.0713,-30.3174,13.0865,39.412
42.5876,-81.2323,25.47,-12.3925,4.95618,29.4642,-30.4639,13.8922,39.3388
40.3183,-84.9871,24.9801,-11.78,3.62362,28.8806,-30.3174,14.4781,39.4852
37.3597,-88.8341,24.2268,-10.9789,2.31444,28.1568,-30.0977,15.2106,39.412
33.9163,-92.3051,23.2841,-10.0365,1.19229,27.363,-29.7314,15.7965,39.4852
29.9477,-95.2889,22.256,-8.92922,0.280538,26.5458,-29.2187,16.4557,39.412
25.6233,-97.8606,21.0614,-7.70411,-0.444186,25.682,-28.4863,17.0417,39.412
21.0461,-99.8291,19.7322,-6.38475,-0.91175,24.7948,-27.7538,17.6277,39.1923
16.1552,-101.083,18.2707,-4.94759,-1.0754,23.8843,-26.8016,18.2136,38.7528
11.3505,-101.926,16.6764,-3.51043,-1.0754,22.9737,-25.703,18.6531,38.3866
6.26742,-102.418,15.2152,-1.95548,-0.981885,22.1799,-24.6043,19.1658,37.8738
0.598267,-102.327,13.5159,-0.18848,-0.631212,21.3394,-23.3591,19.6785,37.1414
-5.25723,-102.027,11.671,1.67276,-0.210404,20.5222,-21.7477,20.118,36.4822
-11.383,-101.01,10.0049,3.65179,0.444186,19.8919,-19.9898,20.6307,35.7497
-16.6283,-99.8704,8.49258,5.37167,1.09878,19.4016,-18.3052,21.0702,35.0173
-22.8676,-98.0149,6.6455,7.44495,2.05728,18.9113,-16.1811,21.3632,34.2116
-29.2507,-95.7764,4.79468,9.5889,3.13268,18.5611,-13.9837,21.6561,33.4791
-35.5477,-93.3762,2.80874,11.7329,4.25483,18.2809,-11.4201,21.8759,32.9664
-41.5866,-90.7132,0.882038,13.8061,5.44712,18.1408,-8.85657,22.0224,32.3072
-47.2122,-87.8963,-1.07799,15.7616,6.68617,18.0708,-6.21974,22.1689,31.941
-52.5476,-84.7296,-3.16324,17.6464,8.06548,18.0474,-3.36318,22.2421,31.5748
-57.4672,-81.1475,-5.28495,19.4134,9.60844,18.0941,-0.579865,22.2421,31.355
-62.0809,-77.2298,-7.3478,21.0862,11.2683,18.2576,2.20345,22.1689,31.2085
-65.8455,-73.4046,-9.19795,22.4762,12.8814,18.4677,4.69379,22.0956,30.9888
-69.0391,-69.1626,-11.0844,23.7013,14.6815,18.7012,7.25737,21.7294,30.9156
-71.5001,-65.2305,-12.832,24.6908,16.3647,18.9113,9.38148,21.5097,30.7691
-73.7998,-60.9849,-14.8708,25.6804,18.2116,19.0981,11.6521,20.9969,30.7691
-75.4847,-56.7301,-16.8279,26.4814,20.0819,19.2848,13.7029,20.5575,30.6226
-76.8735,-52.6561,-18.6946,27.1882,21.882,19.495,15.5341,20.0447,30.5493
-77.6537,-48.779,-20.3346,27.683,23.612,19.7051,17.1455,19.6053,30.5493
-77.9696,-44.5558,-22.0797,28.0599,25.529,19.9152,18.6836,19.0193,30.5493
-77.8216,-40.4248,-23.65,28.272,27.4226,20.1487,20.002,18.3601,30.5493
-77.1815,-36.6626,-24.9814,28.2955,29.176,20.3588,20.9542,17.7009,30.5493
-75.3141,-31.3028,-26.6405,27.9892,31.7242,20.6623,22.0529,16.7487,30.4761
-73.5109,-27.5816,-27.6691,27.5887,33.5243,20.8958,22.4924,16.0895,30.4761
-71.1187,-23.6257,-28.628,26.9762,35.4647,21.176,22.7121,15.2838,30.4761
-68.474,-20.1017,-29.3287,26.2222,37.2181,21.4561,22.6389,14.5514,30.4761
-64.8752,-16.2299,-29.9501,25.1149,39.1819,21.783,22.3459,13.6724,30.4761
-61.1947,-12.8634,-30.3432,23.9134,40.9119,22.1099,21.9064,12.8667,30.5493
-57.2935,-9.57106,-30.6706,22.594,42.6185,22.4834,21.174,11.9145,30.7691
-53.2167,-6.46714,-30.8421,21.1568,44.2316,22.9037,20.0753,11.0356,31.062
-48.6938,-3.30089,-30.7214,19.4841,45.8447,23.464,18.6104,10.0834,31.5015
-45.2015,-0.833673,-30.5831,18.1647,47.0837,23.9776,17.4384,9.27771,31.941
-41.3076,2.05406,-30.2874,16.6569,48.4864,24.7014,15.9735,8.39877,32.6002
-37.7032,4.9597,-29.9926,15.2433,49.8657,25.5186,14.4354,7.37334,33.2594
-34.53,7.58181,-29.5592,13.9711,51.058,26.3591,13.0437,6.3479,33.9186
-31.4569,10.3674,-29.0184,12.7224,52.2737,27.3396,11.3591,5.24923,34.6511
-28.9977,13.237,-28.44,11.7093,53.4659,28.437,9.67446,4.22379,35.3103
-27.0778,15.8872,-27.8459,10.9083,54.518,29.5109,7.98982,3.05187,35.6765
-25.8396,18.1018,-27.422,10.3899,55.383,30.4215,6.52492,1.8067,36.116
-25.3598,19.9674,-27.0934,10.1779,56.0843,31.2153,5.13326,0.63478,36.4822
-25.4631,21.4567,-26.853,10.2015,56.622,31.869,4.03458,-0.317407,36.6287
-26.0048,22.57,-26.8491,10.4135,57.0428,32.336,3.08239,-1.19635,36.8484
-27.2259,23.274,-27.0776,10.9083,57.3234,32.6161,2.34994,-2.07529,37.0682
-29.131,23.538,-27.5052,11.6857,57.4402,32.7095,1.69074,-2.80774,37.1414
-31.6845,23.5087,-28.0106,12.7224,57.4169,32.7095,1.17802,-3.32046,37.2879
-34.563,23.3913,-28.6914,13.9004,57.3701,32.6628,1.03153,-3.75993,37.2879
-37.9736,22.981,-29.6749,15.314,57.2298,32.476,1.17802,-4.05291,37.1414
-41.6789,22.541,-30.6967,16.8454,57.0428,32.3126,1.471,-4.27265,36.4822
-45.7637,22.071,-31.9068,18.5417,56.8324,32.1492,2.05696,-4.41914,35.53
-49.7892,21.7167,-33.1321,20.2144,56.6454,32.0558,2.71617,-4.56563,34.3581
-54.4934,21.3302,-34.6174,22.1699,56.4116,31.9858,3.7416,-4.63887,32.9664
-59.1911,20.9995,-36.1838,24.1254,56.1778,31.9624,4.91352,-4.63887,31.355
-64.2607,20.7245,-38.0181,26.2458,55.944,31.9858,6.37843,-4.71212,29.8169
-69.3398,20.4747,-39.9277,28.3662,55.6869,32.0558,7.91658,-4.56563,28.1322
-73.6306,20.3404,-41.4999,30.1332,55.4531,32.1959,9.23499,-4.49238,26.6673
-79.0379,20.2903,-43.6686,32.3714,55.1959,32.4294,11.0661,-4.41914,24.9095
-83.7075,20.3905,-45.5462,34.2797,54.9855,32.7329,12.824,-4.34589,23.2981
-88.7698,20.6407,-47.6347,36.3295,54.7751,33.1531,14.6551,-4.27265,21.4669
-93.6776,21.2939,-49.6694,38.2849,54.6816,33.7601,16.5595,-4.12616,19.7823
-98.4391,22.1758,-51.6408,40.1462,54.6349,34.4839,18.5371,-4.05291,17.9512
-102.986,23.2638,-53.5285,41.8896,54.6349,35.3011,20.5147,-4.05291,16.2665
-106.692,24.5002,-54.9574,43.2561,54.705,36.1416,22.1261,-3.97967,14.7284
-110.571,26.0816,-56.5882,44.6932,54.8686,37.1222,24.1038,-4.12616,13.117
-114.442,28.2161,-58.1553,46.0833,55.1726,38.3362,25.8616,-3.97967,11.2126
-117.887,30.6524,-59.5986,47.3084,55.5934,39.6203,27.6928,-4.27265,9.52797
-120.847,33.3626,-60.7603,48.3215,56.1077,40.9745,29.4507,-4.49238,7.77008
-123.405,36.5789,-61.8042,49.1932,56.809,42.4687,30.9888,-4.85861,6.15869
-125.361,40.0958,-62.6095,49.8529,57.6506,44.0096,32.6002,-5.37132,4.62054
-126.62,43.7893,-63.2302,50.3005,58.6325,45.5272,34.2116,-6.03053,3.15564
-127.363,47.5301,-63.5827,50.5597,59.6612,47.0214,35.3103,-6.76298,1.61749
-127.596,51.4286,-63.8301,50.6775,60.8067,48.5156,36.4822,-7.71517,0.372323
-127.316,55.2254,-63.9722,50.6539,61.999,49.9165,37.5809,-8.66736,-0.872845
-126.604,59.0046,-63.8578,50.4654,63.2147,51.2939,38.6063,-9.76603,-1.82503
-125.324,62.6723,-63.4328,50.0649,64.4537,52.6014,39.3388,-10.7915,-2.70397
-123.794,66.0168,-62.7943,49.5466,65.5992,53.7921,40.0712,-12.0366,-3.36318
-121.726,69.5644,-62.0249,48.8634,66.885,55.0295,40.5839,-13.2818,-3.94914
-119.223,72.9503,-61.058,48.0152,68.1708,56.1969,41.0966,-14.527,-4.46186
-116.422,76.3504,-59.8825,47.0257,69.4566,57.3876,41.3164,-16.0651,-4.97457
-113.527,79.3326,-58.5858,45.9655,70.6022,58.4382,41.4629,-17.6033,-5.26756
-110.277,81.9903,-57.2523,44.7875,71.7243,59.3487,41.5361,-19.1414,-5.48729
-106.49,84.6327,-55.6371,43.3739,72.8699,60.2593,41.2431,-20.6796,-5.70703
-102.848,86.8499,-54.0611,41.9839,73.8517,61.0298,40.8769,-22.2177,-5.85352
-99.3444,88.6395,-52.4176,40.5938,74.6466,61.6601,40.3642,-23.5361,-6.00001
-95.3245,90.3776,-50.5993,38.9917,75.4648,62.2672,39.7782,-25.0743,-6.07325
-91.5505,91.7155,-48.8679,37.4603,76.1194,62.7341,39.0458,-26.4659,-6.07325
-87.7977,92.7482,-47.1911,35.9289,76.6805,63.0843,38.0936,-27.9308,-5.70703
-83.5832,93.4917,-45.294,34.1855,77.1714,63.3178,36.9217,-29.3225,-5.04782
-79.2352,94.0088,-43.471,32.3949,77.6156,63.4579,35.4568,-30.6409,-4.09563
-74.982,94.1959,-41.5845,30.6044,77.8962,63.4812,33.9919,-31.8861,-2.70397
-70.7007,94.2977,-39.6941,28.7903,78.1066,63.4812,32.1607,-32.8383,-1.16583
-66.0958,94.3492,-37.8331,26.8584,78.317,63.4579,30.3296,-33.8637,0.885039
-61.2832,94.4257,-35.9164,24.8322,78.4806,63.4579,28.2787,-34.8159,3.00915
-56.4292,94.4419,-34.1499,22.806,78.6209,63.4345,26.0814,-35.6216,5.42624
-51.509,94.4361,-32.4397,20.7563,78.7144,63.4112,23.591,-36.2808,7.91658
-46.2242,94.468,-30.7216,18.5652,78.7845,63.4112,21.0275,-36.7935,10.5534
-40.9694,94.5863,-29.1276,16.3977,78.8313,63.4579,18.5371,-37.3795,13.41
-35.6249,95.007,-27.6306,14.2067,78.9014,63.6446,15.7538,-37.8922,16.3398
-30.1385,95.721,-26.1749,11.9685,78.9716,63.9715,12.824,-38.3316,19.5626
-24.4298,96.7409,-24.8205,9.65958,79.0651,64.4384,9.7477,-38.6979,22.7853
-18.8073,97.99,-23.4991,7.39783,79.1118,65.0221,6.59816,-38.9909,26.1546
-13.1854,99.4428,-22.3273,5.15963,79.1586,65.6992,3.22888,-39.2838,29.5239
-7.99246,101.032,-21.2449,3.10991,79.1586,66.4463,0.00609677,-39.4303,32.6734
-2.49798,103.032,-20.1967,0.965958,79.1586,67.3802,-3.50967,-39.7233,36.4089
3.06584,105.236,-19.254,-1.178,79.1352,68.4075,-7.17193,-39.8698,39.998
8.51671,107.487,-18.425,-3.25127,79.0651,69.4581,-10.7609,-40.0895,43.6602
13.8061,109.917,-17.5307,-5.23031,78.9014,70.6021,-14.35,-40.1628,47.3225
18.547,112.073,-16.7227,-6.97375,78.6677,71.6294,-17.646,-40.236,50.6918
23.5687,114.301,-15.8916,-8.78787,78.3404,72.7034,-21.0153,-40.3093,54.2808
28.4318,116.336,-15.0615,-10.5077,77.9195,73.7073,-24.3113,-40.3825,57.943
33.1363,118.119,-14.2211,-12.1334,77.4052,74.6179,-27.4608,-40.3093,61.4588
37.6789,119.536,-13.3709,-13.6648,76.7974,75.3883,-30.2442,-40.1628,64.9013
41.8891,120.561,-12.614,-15.0548,76.1662,75.9953,-32.6612,-39.7966,67.8311
46.4817,121.228,-11.8226,-16.5391,75.3947,76.4856,-34.9318,-39.3571,70.9807
50.6351,121.355,-10.9693,-17.8349,74.5531,76.7658,-37.1292,-38.6979,73.5442
55.0216,121.076,-10.1523,-19.1778,73.618,76.9059,-39.1068,-38.0387,76.2543
59.3905,120.433,-9.27952,-20.4736,72.5893,76.9292,-40.938,-37.0132,78.5249
63.6446,119.503,-8.40772,-21.6987,71.5139,76.8592,-42.4761,-36.1343,80.7223
67.7681,117.943,-7.36885,-22.8296,70.2983,76.579,-43.7945,-35.1821,82.5534
71.7724,115.905,-6.48832,-23.9134,69.0826,76.1121,-44.8199,-34.0834,84.238
75.294,113.456,-5.46337,-24.8086,67.8202,75.5051,-45.6989,-32.9848,85.4832
78.7844,110.528,-4.33179,-25.6568,66.4409,74.7579,-46.3581,-31.8128,86.6551
82.2741,107.077,-3.19941,-26.4814,64.968,73.8474,-46.8708,-30.4212,87.4608
85.6682,103.245,-2.24594,-27.2824,63.4952,72.7968,-47.3103,-29.1028,88.2665
88.8121,99.0371,-1.40874,-28.0128,62.0224,71.6061,-47.6033,-27.6379,88.706
91.5952,93.7908,-0.52928,-28.6254,60.4093,70.0418,-47.7498,-26.173,89.1455
93.8112,88.5824,0.0563782,-29.1201,58.9598,68.4308,-47.6765,-24.708,89.4384
95.6387,83.2604,0.710977,-29.4971,57.487,66.7965,-47.53,-23.0967,89.6582
97.0821,78.2257,1.3036,-29.7798,56.1077,65.2556,-47.3103,-21.5585,89.5849
98.1004,72.7321,1.94411,-29.9447,54.6582,63.5513,-47.0905,-19.8739,89.5849
98.576,67.4645,2.4449,-29.9918,53.3491,61.8703,-46.7243,-18.3357,89.5849
98.7654,62.5843,2.77308,-29.9918,52.1801,60.2826,-46.2848,-16.7976,89.5117
98.4912,57.2373,3.11131,-29.874,50.9411,58.5082,-45.7721,-15.2594,88.9257
97.7808,52.2558,3.34259,-29.662,49.8423,56.8039,-45.1862,-13.941,88.3398
96.5198,46.8376,3.58582,-29.3086,48.6734,54.9128,-44.4537,-12.4029,87.3143
94.9259,41.695,3.71785,-28.8845,47.598,53.0683,-43.7945,-10.8647,85.9227
93.0448,36.9198,3.80628,-28.3898,46.6161,51.3173,-43.1353,-9.61954,84.6043
90.6189,32.1081,3.86163,-27.7536,45.6576,49.4962,-42.3296,-8.30113,82.9929
88.3296,27.8756,3.95643,-27.1411,44.7693,47.9086,-41.4507,-7.05596,81.528
85.6002,23.4144,4.0095,-26.4107,43.8341,46.2042,-40.7915,-5.6643,79.6236
83.1132,19.4716,4.13481,-25.7275,42.9458,44.7334,-40.1323,-4.49238,78.0122
80.7669,15.56,4.32143,-25.0678,41.9873,43.3325,-39.3998,-3.24721,76.2543
78.9758,12.2413,4.55073,-24.5495,41.0989,42.2119,-38.8138,-2.14854,74.5697
77.5459,9.07652,4.80004,-24.1254,40.1871,41.2079,-38.2279,-0.903369,72.8118
76.6318,6.36345,5.04761,-23.8427,39.3455,40.4141,-37.7152,0.122064,71.2004
76.471,3.99124,5.45644,-23.7484,38.4805,39.8771,-37.2757,1.1475,69.6623
76.7938,2.3167,5.99555,-23.772,37.7558,39.6437,-37.056,1.95319,68.4903
77.751,0.629654,6.60634,-23.9605,36.9376,39.5269,-36.763,2.75889,67.4649
79.398,-0.909972,7.19119,-24.3374,36.0959,39.5503,-36.6165,3.49134,66.7324
81.6608,-2.3224,7.92932,-24.8558,35.1842,39.7604,-36.5432,4.15055,66.2197
83.6872,-3.37856,8.66457,-25.3034,34.4127,40.0406,-36.6897,4.59002,65.8535
86.1899,-4.66793,9.58331,-25.8453,33.4542,40.4141,-37.056,5.17598,65.414
88.3158,-6.00906,10.5843,-26.2694,32.4957,40.7643,-37.3489,5.61545,65.2675
90.5108,-7.80925,11.6622,-26.6934,31.3502,41.0678,-37.8617,6.12817,65.1211
92.1155,-9.62571,12.6231,-26.9762,30.2982,41.2546,-38.3011,6.56764,64.9746
93.3015,-11.75,13.6553,-27.1411,29.176,41.348,-38.9603,7.08035,64.8281
94.1213,-14.1387,14.6979,-27.2118,28.0071,41.348,-39.473,7.44658,64.9013
94.7055,-16.602,15.834,-27.2118,26.8148,41.348,-39.9858,8.03254,64.8281
95.23,-19.1536,17.0415,-27.1882,25.5758,41.3714,-40.2787,8.54526,64.7548
95.4605,-21.804,18.2447,-27.094,24.3367,41.348,-40.5717,8.91148,64.7548
95.1892,-24.566,19.6167,-26.8584,23.0743,41.3013,-40.7915,9.35096,64.7548
94.3233,-27.3954,20.9872,-26.4814,21.8586,41.1612,-40.7915,9.79043,64.6816
93.087,-30.2822,22.4204,-26.0102,20.643,40.9978,-40.5717,10.1567,64.5351
91.5442,-33.3118,23.8499,-25.4683,19.4039,40.7877,-40.1323,10.3764,64.6083
89.8583,-36.6356,25.4162,-24.8793,18.0246,40.6009,-39.6195,10.5961,64.6816
88.2353,-39.5807,26.9434,-24.3139,16.7622,40.5075,-39.0336,10.7426,64.6083
86.1034,-42.7539,28.6666,-23.6071,15.4062,40.4141,-38.3744,10.8891,64.6083
83.7694,-45.7004,30.185,-22.8767,14.1906,40.274,-37.6419,10.8891,64.6083
80.7952,-48.8902,31.8117,-21.9814,12.9048,40.0873,-36.6897,10.9623,64.4618
77.5897,-52.1819,33.3671,-21.039,11.5956,39.8771,-35.6643,10.9623,64.2421
74.5169,-55.2563,34.7959,-20.1438,10.3565,39.7137,-34.7121,11.0356,63.9491
71.361,-58.648,36.2843,-19.2249,8.95385,39.597,-33.6867,11.0356,63.2899
68.5301,-61.948,37.6552,-18.4003,7.55116,39.5503,-32.588,11.0356,62.5575
66.0133,-65.081,38.8718,-17.67,6.19522,39.5503,-31.6358,11.0356,61.8983
63.7023,-67.8427,39.877,-17.0103,5.00294,39.5503,-30.7569,11.0356,61.1658
61.7134,-70.4119,40.7297,-16.4449,3.88078,39.5736,-30.0244,11.1088,60.4334
60.3008,-72.7671,41.3313,-16.0443,2.85214,39.597,-29.3652,11.0356,59.7742
59.559,-74.7439,41.6751,-15.8323,1.98715,39.6203,-28.7793,11.1088,59.0417
59.4371,-77.0331,41.904,-15.7852,0.958506,39.6904,-28.1933,11.0356,58.236
60.2428,-78.7046,41.78,-15.9972,0.210404,39.737,-27.8271,11.0356,57.65
61.1064,-79.5208,41.531,-16.2328,-0.140269,39.737,-27.6806,11.0356,57.4303
62.2261,-80.3913,41.1966,-16.5391,-0.51432,39.737,-27.6806,11.0356,57.1373
63.2327,-81.1681,40.7991,-16.8218,-0.818237,39.6904,-27.7538,11.0356,56.9908
64.0891,-82.009,40.2214,-17.081,-1.0754,39.5269,-27.9003,11.0356,56.8443
64.7355,-82.4084,39.5809,-17.293,-1.09878,39.2934,-28.12,11.0356,56.7711
65.2889,-82.9909,38.6562,-17.5051,-1.09878,38.8965,-28.1933,11.1088,56.6979
65.8613,-83.4464,37.8084,-17.7171,-1.0754,38.5463,-28.3398,11.1088,56.6979
66.3558,-83.9187,37.0232,-17.9056,-1.0754,38.2195,-28.413,11.1088,56.6246
66.668,-84.5664,35.9772,-18.0705,-1.05202,37.7292,-28.4863,11.1821,56.6246
66.5005,-85.3922,34.8971,-18.1176,-1.05202,37.1455,-28.4863,11.2553,56.6246
65.6807,-86.6164,33.5143,-18.0234,-1.0754,36.305,-28.5595,11.4018,56.6979
64.1753,-88.0146,31.9624,-17.7642,-1.0754,35.2777,-28.4863,11.6216,56.8443
61.8484,-89.5915,30.3076,-17.293,-1.0754,34.087,-28.413,11.9145,56.9176
58.8171,-91.2975,28.5297,-16.6333,-1.0754,32.7562,-28.1933,12.354,56.9176
55.5162,-92.9146,26.8073,-15.8794,-1.0754,31.4488,-27.9003,12.8667,56.9176
51.4245,-94.7443,24.735,-14.9135,-1.0754,29.9078,-27.6073,13.4527,56.9176
46.8691,-96.4102,22.7175,-13.7826,-1.05202,28.3903,-26.9481,14.1119,57.0641
42.2591,-97.9693,20.6353,-12.6046,-1.02864,26.8961,-26.5087,14.9908,56.7711
37.0747,-99.587,18.2395,-11.2381,-1.00526,25.2617,-25.7762,15.8698,56.3316
31.7441,-100.878,15.8624,-9.77738,-0.91175,23.6975,-24.8973,16.822,55.5992
26.009,-102.139,13.2231,-8.15175,-0.818237,22.0632,-23.8718,17.8474,54.5005
20.0835,-103.009,10.4641,-6.40831,-0.607833,20.4522,-22.9196,18.9461,53.3286
14.9863,-103.478,8.14631,-4.85335,-0.374051,19.1681,-21.9675,19.8983,52.0834
9.44486,-103.786,5.48719,-3.10991,-0.0701346,17.7906,-20.649,20.8504,50.8382
4.15897,-103.844,3.04454,-1.39004,0.25716,16.5999,-19.4039,21.7294,49.6663
-1.94015,-103.918,0.152435,0.659679,0.584455,15.2925,-17.7925,22.7548,48.2747
-7.23927,-103.834,-2.36771,2.49736,0.888372,14.2418,-16.1811,23.707,47.1027
-13.0533,-103.694,-5.06623,4.57063,1.19229,13.2146,-14.4232,24.5127,45.7843
-18.9216,-103.486,-7.63116,6.71459,1.47283,12.3507,-12.5188,25.3184,44.6856
-24.4688,-103.129,-10.0691,8.78787,1.77674,11.6269,-10.6145,26.1241,43.587
-29.9672,-102.656,-12.5085,10.8847,2.10404,10.9966,-8.71008,26.7833,42.6348
-35.3905,-102.107,-14.8311,12.9815,2.43133,10.5063,-6.65921,27.3693,41.6094
-41.1454,-101.531,-17.3607,15.2433,2.75863,10.0627,-4.38861,27.882,40.7304
-46.9284,-100.882,-19.771,17.5286,3.08592,9.7825,-1.97152,28.5412,39.7782
-52.733,-100.132,-22.1786,19.8375,3.4366,9.61907,0.518813,28.9807,39.1923
-58.417,-99.1633,-24.4809,22.0992,3.8574,9.59573,2.9359,29.4201,38.3866
-63.5754,-98.1231,-26.7067,24.1725,4.30159,9.61907,5.42624,29.6399,37.5809
-68.7304,-96.7757,-28.9528,26.2458,4.86267,9.73581,7.77008,29.9328,36.7752
-73.4679,-95.2197,-30.9335,28.1306,5.49388,9.96928,10.1139,29.9328,36.0427
-77.8166,-93.3635,-32.7517,29.8505,6.24198,10.2728,12.3845,30.0061,35.237
-81.7152,-91.3242,-34.3837,31.3819,7.06022,10.623,14.5819,29.8596,34.5046
-85.4204,-88.7238,-36.0196,32.8426,8.11224,11.0199,16.8525,29.7131,33.8454
-88.1539,-86.1986,-37.2934,33.9263,9.14088,11.3701,18.5371,29.4934,33.1129
-90.4366,-83.2265,-38.6751,34.8923,10.3799,11.6503,20.295,29.1272,32.6002
-91.8981,-80.6048,-39.6488,35.5284,11.4787,11.8838,21.6867,28.7609,32.234
-92.9247,-77.3349,-40.7796,36.0703,12.8814,12.0472,23.0783,28.3947,31.7945
-93.261,-74.233,-41.7455,36.3766,14.2373,12.1172,24.3967,27.9552,31.5748
-93.1723,-70.8579,-42.7335,36.5651,15.7335,12.1406,25.5687,27.589,31.355
-92.6863,-67.5188,-43.6031,36.6122,17.2297,12.1406,26.5941,27.1495,31.2085
-91.9226,-64.1036,-44.4183,36.5651,18.7727,12.1406,27.3998,26.7101,30.9888
-90.7795,-60.6175,-45.1142,36.3766,20.3624,12.1406,28.2055,26.2706,30.9156
-89.4716,-57.6836,-45.6262,36.0939,21.7184,12.1172,28.7182,25.8311,30.7691
-87.7225,-54.6886,-46.0291,35.6462,23.121,12.0705,29.2309,25.4649,30.7691
-85.4809,-51.6215,-46.5297,35.0572,24.5939,11.9305,29.3774,25.2452,30.6958
-82.7844,-48.6014,-46.9004,34.2797,26.0667,11.767,29.4507,24.9522,30.6958
-79.5994,-45.5925,-47.235,33.3138,27.5629,11.5569,29.1577,24.6592,30.6226
-75.7893,-42.492,-47.4784,32.0887,29.1292,11.3234,28.5717,24.4395,30.6226
-71.7104,-39.3233,-47.6825,30.7222,30.7423,11.1366,27.9125,24.2197,30.7691
-67.1426,-35.9821,-47.7014,29.0966,32.4489,11.0433,27.0336,23.9267,31.062
-62.2872,-32.5829,-47.7018,27.306,34.2023,11.0199,25.9349,23.707,31.5748
-57.0763,-29.2226,-47.6226,25.3034,35.9557,11.0666,24.6897,23.2675,32.234
-51.8801,-25.8942,-47.3429,23.2066,37.6857,11.3001,23.1516,22.8281,32.8932
-46.6339,-22.6144,-46.9626,21.0155,39.3923,11.6736,21.3204,22.3886,33.6989
-41.2204,-19.4883,-46.2854,18.6595,41.0054,12.2106,19.4161,21.8026,34.3581
-35.9014,-16.2956,-45.6046,16.3035,42.6418,12.911,17.3652,21.2167,35.0173
-30.6328,-13.1451,-44.7901,13.9239,44.2316,13.7749,15.2411,20.411,35.6032
-25.4684,-10.0641,-43.6634,11.5444,45.7278,14.8489,12.824,19.6053,36.2625
-20.3617,-7.091,-42.4715,9.18838,47.1305,16.0162,10.4802,18.5798,36.9949
-15.394,-4.15094,-41.198,6.90307,48.463,17.3003,7.91658,17.6277,37.7274
-10.6373,-1.30688,-39.9422,4.73555,49.7021,18.6311,5.49948,16.4557,38.5331
-6.2437,1.21147,-38.6713,2.75652,50.7307,19.9152,3.00915,15.4303,39.2655
-1.50665,3.79886,-37.4971,0.659679,51.7593,21.246,0.518813,14.2584,40.2909
2.82612,6.10182,-36.1994,-1.22512,52.5776,22.5535,-1.75179,13.1597,41.1699
7.02762,8.29541,-34.9532,-3.01567,53.3023,23.8376,-4.09563,11.9878,42.2686
11.2136,10.318,-33.6583,-4.75911,53.8868,25.0983,-6.51272,10.9623,43.3672
15.5395,12.1332,-32.5115,-6.52611,54.3543,26.2657,-8.92981,9.93692,44.5392
19.9176,13.7774,-31.31,-8.26955,54.6816,27.4097,-11.0539,8.91148,46.0041
24.4411,15.2625,-30.2528,-10.0365,54.9154,28.4837,-13.2513,8.10579,47.176
29.1373,16.6624,-29.2064,-11.8271,55.0557,29.5576,-15.3021,7.22684,48.6409
33.8573,17.8674,-28.3376,-13.5941,55.1024,30.5382,-17.4263,6.56764,49.9593
38.7129,19.0695,-27.43,-15.3611,55.079,31.5655,-19.4771,5.98168,51.4242
43.5401,20.1521,-26.4454,-17.0574,54.9388,32.5928,-21.3815,5.46896,52.9624
48.494,21.1144,-25.5218,-18.7537,54.705,33.5967,-23.3591,5.10273,54.5005
53.4601,22.0766,-24.6227,-20.4029,54.4245,34.624,-25.1902,4.73651,56.1851
58.7754,22.8476,-23.5981,-22.0992,53.9569,35.6746,-27.2411,4.37028,58.0163
63.7305,23.6478,-22.6891,-23.6306,53.5127,36.7019,-28.999,4.22379,59.7742
68.5589,24.2125,-21.7779,-25.0678,52.9516,37.6591,-30.8301,4.15055,61.6053
73.4671,24.8673,-20.5735,-26.4343,52.297,38.7565,-32.5148,4.0773,63.5829
77.8478,25.3706,-19.6674,-27.6358,51.6892,39.6904,-33.7599,4.00406,65.5605
82.3232,25.8906,-18.8359,-28.8374,51.058,40.6476,-35.1516,4.0773,67.5381
86.0041,26.5618,-18.0555,-29.7798,50.5671,41.5581,-36.3968,4.00406,69.296
89.3037,27.2489,-17.2303,-30.5808,50.0995,42.4453,-37.5687,4.0773,70.8342
