X,Y,Z,Q1,Q2,Q3,Q4,Q5,Q6
-62.8872,-10.7387,7.09707,19.7197,34.366,34.9042,11.1394,-16.5778,-6.65921
-65.8006,-10.6005,6.13531,20.6621,34.3893,34.9742,12.1648,-16.2116,-7.68465
-69.5317,-10.1712,4.93311,21.8636,34.4828,35.161,13.4832,-15.7721,-8.92981
-72.6798,-9.66476,3.90243,22.8767,34.5997,35.3711,14.8016,-15.4059,-10.0285
-76.3497,-8.74367,2.69446,24.0547,34.8335,35.7213,16.413,-15.1129,-11.0539
-79.6981,-7.65426,1.49012,25.1385,35.1374,36.0949,17.7314,-14.82,-12.0794
-83.1439,-6.34446,0.280369,26.2458,35.4881,36.5618,19.1231,-14.6002,-13.1048
-86.1261,-4.94225,-0.851191,27.2118,35.8855,37.0288,20.5147,-14.4537,-14.057
-89.241,-3.30591,-2.08934,28.2248,36.3531,37.5658,21.9796,-14.3072,-15.0092
-92.2527,-1.36706,-3.22094,29.1908,36.8908,38.2195,23.1516,-14.234,-15.8149
-94.7434,0.466988,-4.19555,29.9918,37.4051,38.8265,24.3967,-14.1607,-16.767
-97.5941,2.72801,-5.35102,30.9107,38.0363,39.5736,25.8616,-14.1607,-17.7192
-100.196,4.96138,-6.49037,31.7588,38.6675,40.2974,27.2533,-14.3072,-18.7447
-102.21,6.93197,-7.40747,32.4185,39.2286,40.9278,28.4252,-14.4537,-19.6969
-104.553,9.37385,-8.55242,33.196,39.93,41.6982,29.6704,-14.6735,-20.7955
-106.398,11.509,-9.46608,33.8085,40.5378,42.3753,30.6958,-14.9664,-21.6012
-108.318,13.9976,-10.4199,34.4447,41.2391,43.1691,31.7945,-15.2594,-22.3337
-110.126,16.5321,-11.4078,35.0572,41.9639,43.9629,32.9664,-15.6989,-23.1394
-111.776,19.1126,-12.4891,35.6462,42.7354,44.7334,33.9186,-16.0651,-24.0183
-113.139,21.6155,-13.4299,36.141,43.4835,45.4805,34.8708,-16.5778,-24.824
-114.412,24.1969,-14.3622,36.6122,44.2549,46.2509,35.7497,-16.9441,-25.703
-115.886,27.1706,-15.4212,37.1541,45.1199,47.1615,36.7019,-17.4568,-26.8749
-117.16,30.0296,-16.3531,37.6253,45.9382,48.0487,37.5809,-18.0427,-27.8271
-118.279,32.8122,-17.2288,38.0493,46.733,48.9125,38.3133,-18.6287,-28.706
-119.367,35.904,-18.2683,38.497,47.6448,49.8464,39.1923,-19.2879,-29.6582
-120.337,39.078,-19.2019,38.8975,48.5565,50.827,40.1444,-19.9471,-30.6104
-121.322,42.6844,-20.2368,39.3216,49.5852,51.9477,41.0234,-20.5331,-31.6358
-122.18,46.021,-21.176,39.6985,50.5203,52.9983,41.8291,-21.2655,-32.588
-122.933,49.3572,-22.1141,40.0519,51.4554,54.0489,42.6348,-21.9247,-33.6867
-123.561,52.6473,-23.0733,40.3818,52.3906,55.0762,43.5137,-22.7304,-34.7121
-124.214,56.8001,-24.2367,40.7587,53.5595,56.3836,44.3927,-23.5361,-35.884
-124.682,60.2187,-25.1288,41.0415,54.4946,57.481,45.1251,-24.1953,-36.9095
-125.115,63.4957,-25.9374,41.3006,55.3596,58.5549,45.8576,-25.001,-37.7884
-125.435,66.8492,-26.7516,41.5362,56.248,59.6523,46.7365,-25.8067,-38.6674
-125.759,70.2186,-27.5568,41.7718,57.1129,60.7729,47.5422,-26.5392,-39.6928
-126.007,73.4339,-28.3254,41.9839,57.9312,61.8469,48.2747,-27.2716,-40.5717
-126.334,77.2374,-29.0034,42.1959,58.7962,63.1777,49.2269,-28.1506,-41.6704
-126.504,80.2177,-29.6201,42.3608,59.4975,64.205,49.9593,-28.9563,-42.5493
-126.748,84.152,-30.267,42.5493,60.3391,65.6058,51.1312,-30.0549,-43.7213
-126.917,87.334,-30.7659,42.6906,60.9937,66.7498,52.0102,-30.7142,-44.7467
-127.152,90.6212,-31.1917,42.832,61.6016,67.9639,52.9624,-31.4466,-45.8454
-127.353,93.8668,-31.5408,42.9498,62.1626,69.1779,54.2075,-32.2523,-47.0905
-127.638,97.3285,-31.7984,43.0676,62.677,70.5087,55.5259,-33.2045,-48.409
-127.845,100.242,-32.0272,43.1618,63.0978,71.6294,56.6246,-33.8637,-49.7274
-128.082,103.477,-32.2238,43.2561,63.5186,72.8902,57.943,-34.7426,-51.119
-128.352,105.953,-32.3854,43.3503,63.7991,73.8707,59.0417,-35.4751,-52.4374
-128.583,108.466,-32.4772,43.421,64.0563,74.8747,60.2136,-36.2075,-53.6826
-128.915,110.759,-32.5741,43.5152,64.2433,75.8086,61.4588,-36.94,-55.001
-129.244,113.065,-32.5638,43.5859,64.3836,76.7658,62.704,-37.6724,-56.4659
-129.593,114.937,-32.5329,43.6566,64.4537,77.5596,63.8026,-38.2584,-57.7111
-129.879,116.105,-32.4571,43.7037,64.4537,78.0733,64.6816,-38.6979,-58.8098
-130.161,116.903,-32.4976,43.7744,64.4537,78.4235,65.4873,-39.1373,-59.762
-130.326,117.412,-32.4377,43.798,64.4303,78.6569,66.1465,-39.5036,-60.8606
-130.452,117.519,-32.5296,43.8451,64.4303,78.7036,66.6592,-39.7966,-61.6663
-130.479,117.442,-32.5019,43.8451,64.4069,78.6803,66.9522,-39.943,-62.3255
-130.495,117.022,-32.4853,43.8451,64.3602,78.5169,67.2452,-40.0895,-62.8383
-130.577,116.029,-32.4,43.8451,64.2199,78.1433,67.5381,-40.236,-63.2045
-130.503,114.771,-32.2533,43.798,64.0797,77.653,67.7579,-40.3825,-63.4975
-130.366,113.043,-32.0598,43.7273,63.8926,76.9759,67.5381,-40.3825,-63.7172
-130.088,110.895,-31.9015,43.633,63.7056,76.1121,67.3917,-40.4558,-63.8637
-129.743,108.39,-31.702,43.5152,63.4718,75.1082,66.9522,-40.4558,-63.9369
-129.273,105.684,-31.5231,43.3739,63.238,74.0108,66.3662,-40.3825,-64.0102
-128.836,102.399,-31.3094,43.2325,62.8874,72.7034,65.3408,-40.0895,-64.0102
-128.308,99.1816,-31.0817,43.0676,62.5367,71.4193,64.3886,-39.7966,-63.5707
-127.723,96.0068,-30.8028,42.8791,62.1626,70.1585,63.4364,-39.4303,-62.765
-127.017,92.0864,-30.4306,42.6435,61.6483,68.6176,62.3377,-38.9176,-61.6663
-126.387,88.6927,-29.9765,42.4079,61.134,67.3102,61.3123,-38.4781,-60.6409
-125.619,84.1294,-29.3327,42.1017,60.3625,65.5825,59.7742,-37.8189,-59.176
-124.844,79.5889,-28.6966,41.7954,59.5443,63.8781,58.4557,-37.0865,-57.7843
-124.136,75.6908,-28.102,41.5127,58.7962,62.4306,56.9908,-36.354,-56.4659
-123.207,71.2886,-27.4099,41.1593,57.9312,60.7963,55.5992,-35.6216,-54.8545
-122.263,67.4989,-26.7362,40.8059,57.1597,59.3954,54.2075,-34.8159,-53.3896
-121.314,63.4865,-25.9525,40.4289,56.2713,57.9479,52.8891,-33.9369,-51.8515
-120.261,59.3402,-25.172,40.0284,55.3362,56.4537,51.5707,-33.058,-50.3133
-119.106,54.9228,-24.277,39.5807,54.2842,54.8894,50.3255,-32.1058,-48.7019
-118.082,51.1688,-23.4648,39.1802,53.3491,53.582,49.0804,-31.1536,-47.3103
-116.924,47.3846,-22.6978,38.7561,52.4139,52.2512,47.9084,-30.1282,-45.9919
-115.533,43.0497,-21.733,38.2378,51.2918,50.757,46.7365,-29.1028,-44.3805
-114.225,39.2427,-20.7897,37.7431,50.2631,49.4729,45.5646,-28.2238,-43.1353
-112.786,35.4511,-19.766,37.2012,49.2111,48.2121,44.4659,-27.1251,-41.8169
-111.038,31.0968,-18.6468,36.5651,47.9955,46.7646,43.2207,-25.9532,-40.2055
-109.438,27.7446,-17.7199,35.9996,47.0603,45.6439,42.1953,-25.1475,-38.9603
-107.502,23.947,-16.7441,35.3399,46.0083,44.3598,41.0234,-24.0488,-37.4954
-105.498,20.5418,-15.7446,34.6567,45.0498,43.2158,39.998,-23.0234,-36.177
-103.369,17.2634,-14.8101,33.9499,44.138,42.0951,38.826,-21.998,-34.8586
-101.116,13.9954,-13.8052,33.196,43.2029,40.9978,37.8006,-21.0458,-33.5402
-98.4784,10.63,-12.7185,32.3243,42.2444,39.8538,36.6287,-20.0204,-32.002
-96.1621,7.79118,-11.715,31.5468,41.4028,38.9199,35.6032,-19.1414,-30.6836
-93.576,4.89398,-10.7414,30.6986,40.5612,37.9393,34.5046,-18.1892,-29.4385
-90.7509,2.12524,-9.76034,29.7798,39.7663,36.9821,33.4059,-17.3835,-28.1933
-87.9214,-0.258836,-8.82386,28.861,39.0884,36.1416,32.234,-16.5046,-27.0946
-84.8016,-2.70555,-7.8346,27.8479,38.387,35.2777,31.062,-15.6256,-25.7762
-81.8333,-4.81401,-6.92144,26.8819,37.7792,34.5306,29.9634,-14.8932,-24.6043
-78.7392,-6.80917,-5.96838,25.8688,37.1947,33.8302,28.8647,-14.1607,-23.3591
-75.3862,-8.88355,-4.91114,24.7615,36.5635,33.1298,27.5463,-13.355,-22.1872
-71.9374,-10.8336,-3.93149,23.6306,35.9791,32.4527,26.2279,-12.6226,-20.942
-67.8156,-13.0553,-2.70348,22.2642,35.2777,31.7289,24.8362,-11.8169,-19.4039
-64.2204,-14.8169,-1.79926,21.0862,34.74,31.1219,23.4446,-11.0112,-18.1587
-60.6224,-16.237,-0.957032,19.9082,34.3192,30.6083,22.1261,-10.352,-16.8403
-56.3863,-17.5345,-0.00611563,18.5181,33.9452,30.118,20.6612,-9.76603,-15.5951
-52.3141,-18.6283,0.908854,17.1752,33.6179,29.7211,19.1963,-9.25332,-14.2035
-48.3967,-19.2864,1.77991,15.8794,33.4308,29.4642,17.8047,-8.66736,-12.9583
-44.8427,-19.7002,2.56308,14.7014,33.3139,29.3008,16.5595,-8.30113,-11.7131
-41.0108,-19.8254,3.40732,13.4292,33.2906,29.2308,15.1678,-7.86166,-10.3947
-37.1062,-19.8519,4.24445,12.1334,33.2906,29.2074,13.7029,-7.64192,-9.0763
-33.1881,-19.8064,5.0101,10.8376,33.3139,29.2074,12.238,-7.34894,-7.83114
-29.0474,-19.7344,5.76953,9.4711,33.3373,29.2308,10.6266,-7.12921,-6.43948
-25.5367,-19.473,6.34163,8.31667,33.4308,29.3008,9.23499,-6.90947,-5.26756
-21.8028,-19.0676,6.90386,7.09155,33.5711,29.4176,7.77008,-6.83623,-3.8759
-18.1322,-18.518,7.41182,5.88999,33.7581,29.581,6.23194,-6.68974,-2.55748
-14.3152,-17.77,7.98038,4.64131,33.9919,29.8378,4.62054,-6.54325,-1.31232
-11.135,-17.0932,8.4064,3.60467,34.2023,30.0713,3.37537,-6.47,-0.213639
-7.72633,-16.1537,8.7996,2.49736,34.5062,30.3748,1.91047,-6.47,1.03153
-4.96276,-15.2854,9.08918,1.60208,34.7868,30.655,0.665303,-6.47,1.98372
-1.82745,-14.0539,9.41184,0.588999,35.1842,31.0519,-0.94609,-6.47,3.08239
1.39156,-12.5743,9.7602,-0.447639,35.6518,31.5422,-2.48424,-6.54325,4.32756
4.10772,-11.1203,10.0043,-1.31936,36.1193,32.0091,-3.72941,-6.61649,5.35299
6.83422,-9.22682,10.275,-2.19108,36.7272,32.6161,-4.90133,-6.90947,6.45167
9.41959,-7.09716,10.4505,-3.01567,37.4285,33.2699,-6.1465,-7.2757,7.55035
11.9414,-4.71534,10.6473,-3.81671,38.2,34.017,-7.53816,-7.71517,8.64903
14.404,-2.0477,10.9027,-4.59419,39.0416,34.8808,-8.92981,-8.30113,9.82095
16.5778,0.700185,11.1213,-5.27743,39.9066,35.768,-10.1017,-8.81385,10.7731
18.9896,4.29746,11.3781,-6.03135,41.0287,36.9354,-11.4934,-9.76603,12.0183
20.9622,7.79117,11.6133,-6.64391,42.1041,38.0794,-12.7386,-10.4252,13.0437
22.5712,11.0677,11.8705,-7.13867,43.086,39.1767,-13.764,-11.3042,13.9959
24.1059,14.6523,12.0784,-7.60987,44.1614,40.3674,-14.7894,-12.2564,15.0214
25.4341,18.0203,12.3853,-8.01039,45.1199,41.5348,-15.6684,-13.1353,15.9003
26.6213,21.477,12.7209,-8.36379,46.0784,42.7488,-16.4008,-14.234,16.9257
27.8207,25.4382,13.0948,-8.71719,47.1538,44.1497,-17.353,-15.4059,18.0244
28.9303,29.5335,13.3437,-9.04703,48.276,45.5739,-18.232,-16.6511,19.0498
30.0468,33.7675,13.6039,-9.37686,49.3981,47.0681,-19.1841,-18.0427,20.0753
31.1007,38.1121,13.9193,-9.68314,50.4969,48.6324,-20.1363,-19.4344,21.1007
32.044,42.1668,14.0158,-9.96586,51.5489,50.0565,-20.942,-20.8993,22.2726
33.1805,47.0861,14.3084,-10.2957,52.7178,51.8543,-21.8942,-22.5107,23.5178
34.2275,51.8148,14.5079,-10.602,53.8166,53.582,-22.9196,-24.0488,24.6897
35.2873,56.4507,14.7521,-10.9083,54.8219,55.3097,-23.9451,-25.7335,26.0814
36.4166,61.1371,14.9273,-11.2381,55.8038,57.0607,-25.0438,-27.4181,27.5463
37.7115,66.9055,15.1214,-11.6151,56.9493,59.232,-26.5819,-29.469,29.3774
38.6609,71.0859,15.1443,-11.8978,57.7675,60.7963,-27.8271,-31.0071,30.9156
39.683,75.6858,15.1283,-12.2041,58.6325,62.524,-29.292,-32.6918,32.4537
40.725,80.1283,15.1918,-12.5103,59.3806,64.2283,-30.8301,-34.3032,34.2116
41.6672,84.6026,15.1517,-12.7931,60.1287,65.9327,-32.2218,-35.9878,36.0427
42.6968,88.9489,15.1381,-13.0993,60.7833,67.6137,-33.7599,-37.5992,38.0203
43.6941,93.0945,14.9789,-13.4056,61.4145,69.2013,-35.3713,-39.1373,40.0712
44.5457,97.1344,14.8731,-13.6648,61.9756,70.7656,-37.2024,-40.6023,42.2686
45.4603,101.351,14.6956,-13.9475,62.5367,72.3999,-39.1801,-42.1404,44.4659
46.2813,105.331,14.4626,-14.2067,63.051,73.9408,-41.2309,-43.4588,46.883
47.1205,108.944,14.3011,-14.4658,63.4484,75.365,-42.9888,-44.7772,49.1536
47.8035,112.365,14.1535,-14.6779,63.7991,76.7191,-45.0397,-45.7294,51.4242
48.4717,115.379,13.9493,-14.8899,64.103,77.9098,-46.9441,-46.6816,53.4751
49.2997,118.645,13.743,-15.1491,64.3836,79.2173,-49.2147,-47.707,56.0386
49.8838,121.285,13.5261,-15.3375,64.6174,80.2679,-51.0458,-48.4395,58.1628
50.4658,123.854,13.3034,-15.526,64.8278,81.2952,-53.0234,-49.2452,60.5066
51.052,126.113,13.0971,-15.7145,64.9914,82.2057,-54.7813,-49.8311,62.6307
51.5428,128.052,12.8396,-15.8794,65.1551,82.9762,-56.5392,-50.2706,64.6816
52.0291,130.101,12.5686,-16.0443,65.3187,83.7933,-58.5168,-50.7833,66.8789
52.4208,131.719,12.2518,-16.1857,65.4823,84.4237,-60.0549,-51.2228,68.7101
52.7437,133.206,11.9785,-16.3035,65.6226,85.0074,-61.5931,-51.589,70.4679
52.9561,134.577,11.6055,-16.3977,65.8096,85.521,-63.058,-51.8088,72.0793
53.037,135.523,11.3348,-16.4449,65.9499,85.8712,-64.3764,-52.1017,73.5442
52.9633,136.198,11.0852,-16.4449,66.0902,86.1047,-65.5483,-52.3215,74.8627
52.897,136.524,10.8605,-16.4449,66.2071,86.1981,-66.354,-52.468,75.7416
52.8275,136.688,10.6251,-16.4449,66.324,86.2215,-67.1597,-52.6145,76.6205
52.7701,136.721,10.4304,-16.4449,66.4175,86.1981,-67.5992,-52.6877,77.2065
52.7387,136.602,10.3243,-16.4449,66.4642,86.1281,-68.1119,-52.6877,77.5727
52.7291,136.114,10.2918,-16.4449,66.4642,85.9179,-68.4049,-52.8342,77.939
52.7132,135.356,10.2378,-16.4449,66.4642,85.5911,-68.6246,-52.9074,78.1587
52.7037,134.305,10.2057,-16.4449,66.4409,85.1475,-68.7711,-52.9074,78.3052
52.6975,132.908,10.1845,-16.4449,66.3941,84.5638,-68.6246,-52.9807,78.5249
52.6916,131.167,10.1647,-16.4449,66.324,83.84,-68.1852,-52.9807,78.5982
52.6545,129.126,10.0389,-16.4449,66.2772,82.9762,-67.4527,-52.9807,78.5982
52.6178,126.56,9.91451,-16.4449,66.1837,81.9022,-66.5005,-52.8342,78.4517
52.5732,124.453,9.76356,-16.4449,66.1136,81.015,-65.5483,-52.6145,78.0122
52.513,121.61,9.55968,-16.4449,65.9967,79.8243,-64.1567,-52.3215,77.06
52.3928,119.02,9.4215,-16.4213,65.8564,78.7503,-63.058,-51.8088,75.9613
52.3582,116.107,9.30414,-16.4213,65.646,77.5596,-61.4466,-51.296,74.4232
52.2521,113.235,9.21337,-16.3977,65.4122,76.3923,-59.9817,-50.7833,72.9583
52.1233,110.206,9.31497,-16.3506,65.0615,75.2015,-58.4435,-50.1241,71.2004
51.9751,106.956,9.35061,-16.3035,64.6875,73.9174,-56.9054,-49.4649,69.2228
51.7715,103.776,9.46853,-16.2328,64.2667,72.68,-55.294,-48.9522,67.5381
51.5472,100.913,9.51516,-16.1621,63.8926,71.5594,-53.8291,-48.293,65.8535
51.2555,97.3014,9.60308,-16.0679,63.3783,70.1585,-52.2177,-47.4873,64.1689
51.0153,94.0102,9.59411,-15.9972,62.9107,68.8744,-50.7528,-46.7548,62.6307
50.5728,90.0566,9.70765,-15.8559,62.2795,67.3569,-49.2147,-45.8027,60.7263
50.1889,86.349,9.74849,-15.7381,61.6717,65.9327,-47.7498,-44.704,58.8952
49.815,82.5336,9.8242,-15.6203,60.9937,64.4851,-46.0651,-43.7518,57.2106
49.3772,78.857,9.95339,-15.4789,60.2924,63.1077,-44.7467,-42.7996,55.5992
48.8522,74.6774,10.0527,-15.314,59.4741,61.5434,-43.355,-41.6277,53.768
48.2708,70.4837,10.2335,-15.1255,58.5858,60.0025,-41.9634,-40.4558,52.0102
47.5898,65.7952,10.3368,-14.9135,57.5805,58.2748,-40.4985,-39.2106,50.1058
47.0928,61.6031,10.2412,-14.7721,56.6921,56.7105,-39.3266,-37.9654,48.4212
46.6349,57.1351,10.2911,-14.6307,55.6401,55.0995,-38.0814,-36.7203,46.6633
46.3253,52.9403,10.307,-14.5365,54.6115,53.6053,-36.9827,-35.4751,44.9786
45.8444,48.7643,10.2653,-14.3951,53.5828,52.1111,-35.884,-34.1567,43.5137
45.3785,44.2847,10.2788,-14.2538,52.4139,50.5468,-34.7854,-32.6918,42.0488
44.8857,39.8242,10.1838,-14.1124,51.245,48.9826,-33.7599,-31.2269,40.6572
44.4785,35.3959,10.1151,-13.9946,50.0294,47.465,-32.8077,-29.6155,39.1923
44.0558,30.949,9.98081,-13.8768,48.7903,45.9474,-31.8556,-28.0773,37.8738
43.556,25.9231,9.84444,-13.7355,47.3409,44.2664,-30.7569,-26.4659,36.3357
43.1181,21.5877,9.63877,-13.6177,46.0784,42.8189,-29.9512,-25.001,35.1638
42.6668,17.304,9.37179,-13.4999,44.816,41.3947,-29.1455,-23.4629,34.0651
42.0476,13.0364,9.04067,-13.3349,43.5536,39.9705,-28.4863,-21.9247,32.8932
41.455,8.88271,8.8113,-13.17,42.2678,38.6397,-27.8271,-20.3866,31.7945
40.7667,4.59203,8.48985,-12.9815,40.9352,37.2622,-27.0214,-18.9949,30.8423
39.9998,0.494873,8.14466,-12.7695,39.6494,35.9548,-26.4354,-17.4568,29.8169
39.3655,-3.44181,7.69494,-12.6046,38.4104,34.694,-25.9227,-15.9919,28.7914
38.8154,-7.08421,7.26835,-12.4632,37.2415,33.55,-25.41,-14.527,27.766
38.324,-10.7159,6.75251,-12.3454,36.0726,32.406,-24.9705,-12.8423,26.7406
37.9131,-13.445,6.24975,-12.2512,35.2076,31.5188,-24.6775,-11.4507,25.7884
37.6489,-15.5663,5.72348,-12.2041,34.553,30.795,-24.3845,-10.2787,24.9827
37.3973,-17.5072,5.25073,-12.1569,33.9452,30.1413,-24.1648,-9.25332,24.2502
37.2926,-19.1071,4.76487,-12.1569,33.4542,29.581,-23.8718,-8.30113,23.4446
37.1364,-20.2691,4.3847,-12.1334,33.1035,29.1607,-23.7253,-7.42219,22.7121
X,Y,Z,Q1,Q2,Q3,Q4,Q5,Q6
-7.51622,-27.1344,-9.52254,2.7094,33.6646,21.1059,0.592058,-11.9634,-6.21974
-7.51907,-27.225,-9.46232,2.7094,33.6179,21.1059,0.665303,-11.9634,-6.1465
-7.51809,-27.2899,-9.48288,2.7094,33.5945,21.0826,0.592058,-11.8901,-6.1465
-7.51712,-27.3547,-9.50347,2.7094,33.5711,21.0592,0.665303,-11.8169,-6.07325
-7.51472,-27.3743,-9.55412,2.7094,33.5711,21.0359,0.665303,-11.8169,-6.00001
-7.51472,-27.3743,-9.55412,2.7094,33.5711,21.0359,0.665303,-11.8169,-6.00001
-7.51472,-27.3743,-9.55412,2.7094,33.5711,21.0359,0.665303,-11.7437,-6.00001
-7.51232,-27.3938,-9.60479,2.7094,33.5711,21.0125,0.592058,-11.6704,-6.00001
-7.51232,-27.3938,-9.60479,2.7094,33.5711,21.0125,0.592058,-11.6704,-6.00001
-7.51232,-27.3938,-9.60479,2.7094,33.5711,21.0125,0.665303,-11.6704,-6.00001
-7.50993,-27.4132,-9.65546,2.7094,33.5711,20.9892,0.592058,-11.5972,-6.07325
-7.5061,-27.3874,-9.7362,2.7094,33.5945,20.9658,0.665303,-11.6704,-5.92676
-7.50371,-27.4068,-9.78689,2.7094,33.5945,20.9425,0.665303,-11.6704,-5.92676
-7.50131,-27.4262,-9.83759,2.7094,33.5945,20.9191,0.665303,-11.5239,-6.00001
-7.49651,-27.465,-9.939,2.7094,33.5945,20.8725,0.665303,-11.5972,-6.00001
-7.49411,-27.4843,-9.98972,2.7094,33.5945,20.8491,0.665303,-11.5972,-5.92676
-7.48931,-27.523,-10.0912,2.7094,33.5945,20.8024,0.665303,-11.5972,-5.92676
-7.4845,-27.5615,-10.1927,2.7094,33.5945,20.7557,0.592058,-11.5239,-6.00001
-7.4821,-27.5808,-10.2434,2.7094,33.5945,20.7324,0.665303,-11.5239,-6.00001
-7.4797,-27.6,-10.2942,2.7094,33.5945,20.709,0.592058,-11.5239,-6.00001
-7.4773,-27.6192,-10.345,2.7094,33.5945,20.6857,0.665303,-11.5972,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.592058,-11.5239,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.592058,-11.5239,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5239,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-5.92676
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-5.92676
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-6.00001
-7.47489,-27.6384,-10.3958,2.7094,33.5945,20.6623,0.665303,-11.5972,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.665303,-11.5972,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5239,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5239,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.6704,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5239,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.5972,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.6704,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.6704,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.6704,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.6704,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.6704,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.665303,-11.6704,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.6704,-5.92676
-7.47008,-27.6767,-10.4974,2.7094,33.5945,20.6156,0.592058,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.6704,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.6704,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.5972,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.5972,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.6704,-6.00001
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.6704,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.5972,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.6704,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.6704,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.592058,-11.5972,-5.92676
-7.47249,-27.6575,-10.4466,2.7094,33.5945,20.639,0.518813,-11.6704,-6.00001
-7.40756,-27.6575,-10.4435,2.68584,33.5945,20.639,0.518813,-11.5972,-6.00001
-7.40756,-27.6575,-10.4435,2.68584,33.5945,20.639,0.518813,-11.6704,-5.92676
-7.40994,-27.6384,-10.3927,2.68584,33.5945,20.6623,0.518813,-11.6704,-6.00001
-7.40994,-27.6384,-10.3927,2.68584,33.5945,20.6623,0.518813,-11.6704,-5.92676
