X,Y,Z,Q1,Q2,Q3,Q4,Q5,Q6
-30.3536,31.2876,47.9877,7.98683,37.0311,57.1308,7.11088,-10.352,42.3418
-30.9103,24.8308,48.7111,8.10463,35.0907,55.6832,7.55035,-8.81385,42.1221
-31.4552,18.287,49.3301,8.22243,33.1035,54.259,7.77008,-7.12921,41.9023
-31.8272,11.4207,50.0016,8.29311,30.9527,52.8582,8.13631,-5.37132,41.7558
-32.2884,4.44264,50.641,8.38735,28.7084,51.5274,8.42929,-3.61344,41.6826
-32.8369,-2.65854,51.2317,8.50515,26.3706,50.2667,8.64903,-1.78231,41.6094
-33.4033,-9.63759,51.9224,8.62295,23.9627,49.1927,8.79552,0.195309,41.4629
-33.9762,-16.4487,52.6343,8.74075,21.5313,48.2821,9.0885,2.02644,41.4629
-34.4456,-23.0227,53.2599,8.83499,19.1467,47.4883,9.30823,3.78432,41.4629
-34.7999,-29.2363,53.734,8.90567,16.8791,46.7879,9.52797,5.46896,41.3896
-35.1385,-34.9853,54.1,8.97634,14.7516,46.2042,9.67446,7.1536,41.3164
-35.3673,-40.4426,54.36,9.02347,12.7177,45.6906,9.82095,8.69175,41.1699
-35.4988,-45.6681,54.5963,9.04703,10.7306,45.2703,9.96744,10.0834,41.1699
-35.5316,-50.2428,54.802,9.04703,8.95385,44.9668,10.1139,11.2553,41.1699
-35.5667,-55.2984,55.0224,9.04703,6.94333,44.71,10.2604,12.354,41.1699
-35.5954,-58.9511,55.2027,9.04703,5.44712,44.5933,10.2604,13.3062,41.0966
-35.5897,-62.5634,55.167,9.04703,4.02105,44.4065,10.2604,14.4049,41.0966
-35.5721,-65.4905,55.0566,9.04703,2.87552,44.2431,10.2604,15.2838,41.0234
-35.5319,-68.1143,54.8039,9.04703,1.89363,44.0329,10.3337,16.0163,41.0966
-35.4961,-70.1188,54.5791,9.04703,1.14553,43.8695,10.2604,16.6755,41.0234
-35.3521,-71.7627,54.2643,9.02347,0.584455,43.6594,10.3337,17.4079,41.0234
-35.1146,-72.807,53.9485,8.97634,0.280538,43.4493,10.3337,17.9206,41.0966
-34.8889,-73.177,53.7046,8.92922,0.233782,43.2858,10.3337,18.4334,41.0966
-34.7482,-73.0937,53.4038,8.90567,0.397429,43.0991,10.3337,18.9461,41.0234
-34.6306,-72.1539,53.2493,8.88211,0.864994,43.0057,10.3337,19.4588,41.0966
-34.5749,-70.546,52.8929,8.88211,1.68323,42.8189,10.3337,19.9715,41.0234
-34.5086,-68.0683,52.4683,8.88211,2.87552,42.6321,10.2604,20.411,41.0234
-34.2605,-65.7728,52.0688,8.83499,3.97429,42.4687,10.1872,20.704,41.0234
-33.9823,-62.3247,51.4703,8.78787,5.58739,42.2819,10.1872,21.0702,40.9501
-33.6983,-59.0113,50.8266,8.74075,7.13035,42.1185,10.1139,21.2899,41.0234
-33.1219,-54.7225,50.0668,8.62295,9.07074,42.0017,10.0407,21.5097,41.0234
-32.6475,-50.5793,49.3535,8.52871,10.8942,41.9784,9.82095,21.7294,40.9501
-31.8804,-46.0008,48.4921,8.36379,12.9048,41.9784,9.67446,21.8026,40.9501
-30.9987,-41.0547,47.4248,8.17531,15.0789,42.0017,9.52797,21.8026,41.0234
-29.9344,-35.9454,46.283,7.93971,17.2999,42.0951,9.23499,21.8026,41.0234
-28.7111,-30.6762,45.2092,7.65699,19.5208,42.3286,8.94201,21.6561,41.0234
-27.3101,-24.9853,44.0403,7.32715,21.882,42.6788,8.50254,21.3632,41.0234
-26.025,-20.1202,42.9701,7.02087,23.8925,43.029,8.20956,20.9969,41.0234
-24.3893,-14.74,41.7868,6.62035,26.0901,43.496,7.62359,20.4842,40.9501
-22.709,-9.85406,40.8165,6.19627,28.0305,44.0329,7.03763,19.9715,41.0234
-20.8982,-5.08547,40.1004,5.72507,29.8306,44.71,6.45167,19.3855,41.0234
-19.1118,-0.569905,39.4882,5.25387,31.4904,45.4338,5.86571,18.7996,41.0234
-17.1629,3.89578,38.8318,4.73555,33.1269,46.1809,5.13326,18.3601,41.0234
-14.9461,8.04022,37.8093,4.14655,34.7634,46.7646,4.5473,17.9206,41.0234
-12.4849,11.5938,36.5459,3.48687,36.283,47.1615,3.96134,17.7009,41.0966
-9.79762,14.8899,35.1421,2.75652,37.7558,47.4883,3.44862,17.4079,41.4629
-6.72326,18.1406,33.432,1.90836,39.2988,47.7452,2.78941,17.1882,42.0488
-3.37257,21.168,31.6751,0.965958,40.7716,47.9786,2.05696,17.1149,42.5615
0.325669,23.9774,29.6496,-0.0942398,42.2444,48.1187,1.32451,17.1149,43.3672
4.10607,26.4874,27.4176,-1.20156,43.6705,48.1654,0.665303,17.0417,44.2462
8.12752,28.513,25.3149,-2.40312,44.8861,48.1654,-0.213639,17.0417,45.1984
12.1662,29.9236,23.5182,-3.62823,45.7979,48.1187,-1.16583,17.1882,46.2238
16.2231,30.6938,21.7843,-4.87691,46.4759,47.9319,-2.04477,17.6277,47.469
20.2961,31.0683,20.0354,-6.14915,47.0136,47.6518,-2.92371,18.2869,48.7874
24.2235,31.0529,18.2161,-7.39783,47.4344,47.2549,-3.50967,19.0193,50.3255
28.3157,30.6953,16.3236,-8.71719,47.7383,46.7646,-4.09563,19.9715,52.0102
32.7257,29.6634,14.3672,-10.1543,47.8084,46.0875,-4.75484,21.2167,53.9145
36.9064,28.2682,12.3341,-11.5444,47.7617,45.2937,-5.26756,22.6083,55.7457
40.7553,26.5582,10.4546,-12.8402,47.5513,44.4532,-5.63378,23.9267,57.5768
44.8875,24.4582,8.34596,-14.2538,47.224,43.4726,-6.1465,25.5381,59.4079
48.5125,22.2723,6.27235,-15.526,46.8499,42.4687,-6.58597,27.0763,61.3123
51.8802,20.0734,4.27381,-16.7276,46.4291,41.4881,-7.02544,28.4679,62.8505
55.9008,17.0625,1.79035,-18.1883,45.7745,40.204,-7.75789,30.2991,64.7548
59.3674,14.2444,-0.113552,-19.437,45.0264,39.13,-8.4171,31.9105,66.3662
63.0197,10.6715,-2.06765,-20.7563,43.9744,37.8693,-9.22279,33.8148,67.9776
65.9542,7.27328,-3.5905,-21.8165,42.899,36.7486,-9.882,35.2797,69.296
69.1781,3.11214,-5.33329,-22.9945,41.5431,35.4178,-10.5412,37.1841,70.7609
71.6554,-0.732203,-6.75213,-23.9134,40.2573,34.2271,-11.0539,38.8688,71.8596
74.176,-4.89121,-9.42888,-25.0207,39.0884,32.6161,-11.3469,40.5534,73.3245
76.0621,-7.46348,-11.4892,-25.8688,38.387,31.5655,-11.6399,41.7986,74.4232
77.6833,-10.6298,-12.8954,-26.5521,37.335,30.5382,-11.7864,42.824,75.8148
79.8524,-13.5177,-14.1455,-27.3767,36.283,29.7444,-11.7131,43.7029,77.2065
82.1137,-15.8797,-15.2167,-28.2013,35.3712,29.1841,-11.5666,44.3621,78.3052
84.5413,-18.4601,-15.9958,-29.0259,34.2958,28.7171,-11.6399,44.9481,79.4039
86.7669,-20.7939,-16.5777,-29.7562,33.2906,28.3669,-11.7864,45.2411,80.4293
88.9706,-23.3249,-16.9424,-30.4395,32.1684,28.0634,-12.1526,45.6073,81.235
90.8663,-25.7318,-17.0115,-30.9813,31.0696,27.8533,-12.5188,45.827,81.8209
92.5309,-28.373,-16.7923,-31.4054,29.854,27.6665,-12.8851,46.0468,82.3337
93.9535,-31.0153,-16.2958,-31.7117,28.6149,27.5498,-13.2513,46.2665,82.7731
95.144,-33.7085,-15.4959,-31.9002,27.3291,27.5031,-13.471,46.3398,83.2859
96.1326,-36.48,-14.4723,-31.9944,25.9966,27.5031,-13.6175,46.4863,83.6521
96.7875,-39.0854,-13.4242,-31.9944,24.7575,27.5031,-13.764,46.5595,83.9451
97.4283,-42.0664,-12.2555,-31.9709,23.3548,27.5031,-13.8372,46.5595,84.238
97.8931,-45.2054,-10.9351,-31.8766,21.882,27.5264,-13.9837,46.6327,84.4578
98.1902,-48.4283,-9.58526,-31.7353,20.3858,27.5498,-14.057,46.706,84.6043
98.4034,-52.0697,-8.06419,-31.5468,18.7026,27.5965,-14.057,46.7792,84.531
98.5842,-55.3586,-6.72819,-31.3819,17.183,27.6665,-13.8372,46.7792,84.7508
98.7572,-58.8612,-5.23998,-31.1934,15.5465,27.8066,-13.6907,46.7792,84.7508
98.8808,-62.4978,-3.81665,-31.0049,13.8633,27.9467,-13.5443,46.8525,84.824
98.7153,-66.2401,-2.39646,-30.7457,12.1567,28.0634,-13.3245,46.8525,84.824
98.2744,-70.3001,-0.951935,-30.4159,10.3332,28.1568,-13.0315,46.8525,84.8972
97.6232,-73.9255,0.313138,-30.0625,8.72007,28.2268,-12.7386,46.9257,84.8972
96.7957,-77.595,1.61275,-29.662,7.0836,28.3202,-12.2258,46.999,84.9705
95.9047,-80.8184,2.81972,-29.2615,5.63415,28.437,-11.5666,46.9257,84.9705
94.8378,-83.9153,4.06075,-28.8138,4.23145,28.5771,-10.9074,46.9257,85.0437
93.8889,-86.174,5.02714,-28.4369,3.20281,28.6938,-10.3947,46.9257,85.0437
92.8324,-88.0542,5.97534,-28.0364,2.33782,28.8105,-9.66227,46.9257,85.0437
91.9374,-88.9523,6.54179,-27.7301,1.94039,28.8339,-9.22279,46.9257,84.8972
90.9558,-89.2524,7.11987,-27.4002,1.80012,28.8572,-8.71008,46.9257,85.0437
90.0423,-89.0873,7.47556,-27.1175,1.89363,28.8105,-8.34385,46.9257,84.9705
89.405,-88.2152,7.65578,-26.929,2.29106,28.7638,-7.97763,46.9257,85.0437
88.9888,-86.6651,7.73209,-26.8112,2.96903,28.7405,-7.6114,46.9257,85.117
88.5613,-84.2755,7.78472,-26.6934,3.99767,28.7405,-7.46491,46.9257,85.0437
88.2638,-81.9973,7.73396,-26.6228,4.97956,28.7405,-7.31842,46.9257,84.9705
87.9716,-78.6948,7.51206,-26.5756,6.40563,28.7405,-7.17193,46.9257,84.9705
87.4755,-75.0242,7.24143,-26.4814,7.99535,28.7405,-7.09868,46.9257,85.0437
86.856,-70.9662,6.89971,-26.3636,9.74871,28.7638,-7.02544,46.9257,85.0437
86.0733,-66.503,6.40272,-26.2222,11.6891,28.7872,-6.95219,46.9257,85.0437
85.1785,-61.8326,5.66784,-26.0809,13.7464,28.7872,-6.95219,46.9257,85.0437
84.1188,-56.8106,4.76313,-25.916,15.9673,28.8105,-6.95219,46.9257,85.0437
82.9372,-51.6878,3.76949,-25.7275,18.235,28.8806,-7.02544,46.7792,84.9705
81.4785,-46.2456,2.71669,-25.4683,20.643,29.0207,-7.17193,46.4863,84.9705
79.709,-40.7561,1.69531,-25.1149,23.0743,29.2308,-7.39166,46.2665,84.8972
77.6347,-35.0112,0.511146,-24.6908,25.6459,29.4876,-7.53816,45.9003,84.824
75.3548,-29.3952,-0.647308,-24.1961,28.1707,29.8145,-7.68465,45.5341,84.7508
72.7575,-23.6754,-1.87082,-23.6071,30.7657,30.2114,-7.75789,45.0214,84.531
69.9396,-17.9614,-3.16111,-22.9474,33.3841,30.6783,-7.90438,44.5086,84.0183
66.7578,-12.2928,-4.5192,-22.1699,36.0258,31.1919,-7.97763,43.9227,83.2126
63.432,-6.75229,-5.83767,-21.3218,38.6208,31.799,-8.05087,43.117,82.5534
59.957,-1.36423,-7.15566,-20.4029,41.169,32.476,-8.05087,42.3845,81.6012
56.158,3.89567,-8.58061,-19.3663,43.7172,33.1765,-8.05087,41.6521,80.649
52.1702,8.81723,-9.78383,-18.2118,46.1018,33.9469,-8.19736,40.9196,79.4039
47.8639,13.5151,-10.9699,-16.9161,48.4163,34.7407,-8.05087,39.9674,78.3784
43.2742,18.0052,-12.3342,-15.5025,50.7073,35.5112,-7.90438,39.1617,77.1333
38.4799,22.121,-13.6826,-13.9711,52.8581,36.2583,-7.75789,38.356,76.0346
33.5832,25.8824,-15.2096,-12.369,54.9154,36.9354,-7.53816,37.4039,74.7894
28.6228,29.1145,-16.8136,-10.6962,56.7857,37.4957,-7.09868,36.5249,73.5442
23.6847,32.0961,-18.4102,-8.97634,58.539,38.056,-6.65921,35.5727,72.1526
18.8323,34.4193,-19.9625,-7.23291,60.0118,38.4529,-6.07325,34.767,70.6877
14.0393,36.2848,-21.6314,-5.46591,61.321,38.7098,-5.41405,34.0346,69.003
9.32364,37.5508,-23.2015,-3.67535,62.3497,38.8032,-4.68159,33.3754,67.3917
4.78716,38.4225,-24.6752,-1.90836,63.1679,38.8032,-4.02239,32.8627,65.707
0.468172,38.9183,-26.0315,-0.18848,63.7757,38.7098,-3.28994,32.4232,64.3154
-4.11281,38.8501,-27.5169,1.67276,64.1732,38.3829,-2.55748,32.1302,62.5575
-8.48731,38.4148,-29.0601,3.48687,64.4069,37.916,-1.75179,31.8372,60.9461
-12.3351,37.609,-30.4774,5.11251,64.4303,37.3323,-1.09258,31.8372,59.4079
-16.2844,36.6227,-31.9633,6.80883,64.3602,36.6786,-0.213639,31.764,57.7965
-19.8397,35.3805,-33.4054,8.36379,64.1498,35.9314,0.665303,31.9105,56.3316
-23.7079,33.7373,-35.0344,10.0837,63.7757,34.9976,1.69074,32.3499,54.7202
-27.0555,32.0139,-36.1703,11.5679,63.2147,34.1337,2.71617,32.6429,53.4751
-30.5856,29.8792,-37.1539,13.1229,62.3964,33.1531,3.88809,33.1556,52.1567
-33.782,27.6812,-37.8463,14.5129,61.4613,32.2192,4.98677,33.8881,50.9115
-37.0998,25.1265,-38.5409,15.9501,60.3391,31.1686,6.23194,34.6938,49.8861
-40.1936,22.4261,-39.0605,17.2695,59.1001,30.118,7.4771,35.7192,48.7141
-42.782,19.9011,-39.3909,18.3532,57.9078,29.1841,8.64903,36.5982,47.9084
-45.3464,17.1016,-39.6781,19.4134,56.5753,28.1801,9.7477,37.4039,47.1027
-48.1397,13.8118,-39.8973,20.5443,54.9855,27.0595,10.7731,38.4293,46.297
-50.5247,10.4596,-40.1528,21.5102,53.3958,25.9155,11.7986,39.4547,45.6378
-52.4966,7.51022,-40.7208,22.3584,52.0633,24.8415,12.6775,40.3337,44.9786
-54.6555,4.20122,-41.014,23.2301,50.4969,23.7675,13.4832,41.2126,44.0997
-56.5181,1.22622,-41.0312,23.9369,49.0475,22.9037,14.2889,41.7253,43.4405
-58.4964,-1.96896,-40.9782,24.6673,47.4811,22.0398,14.9481,42.3113,42.6348
-60.0855,-4.73154,-40.8509,25.2327,46.1252,21.3394,15.3876,42.7508,41.9023
-61.5937,-7.60701,-40.5246,25.7275,44.6991,20.6857,15.8271,43.117,41.0234
-63.0421,-10.5873,-39.9576,26.1516,43.2029,20.102,16.0468,43.41,40.1444
-64.4748,-13.7431,-39.1945,26.5285,41.6132,19.565,16.2665,43.6297,39.5585
-65.9213,-16.9144,-38.5751,26.929,40.0469,19.028,16.413,43.8494,38.8993
-67.4884,-20.3264,-38.0218,27.3767,38.387,18.4677,16.4863,44.0692,38.2401
-69.4187,-23.9806,-37.4736,27.9421,36.6103,17.954,16.6328,44.2889,37.5809
-71.1832,-27.5182,-36.9018,28.4369,34.9037,17.5104,16.999,44.4354,37.0682
-72.6756,-30.8564,-36.3577,28.8374,33.3139,17.1135,17.3652,44.5819,36.6287
-75.4565,-38.6061,-35.2208,29.5442,29.7137,16.203,18.3906,44.8016,35.823
-76.9269,-43.4535,-34.6842,29.9211,27.5161,15.6427,18.8301,44.8749,35.3835
-78.1626,-47.7123,-34.4542,30.2746,25.6225,15.129,19.1231,44.8749,34.944
-79.2856,-51.2722,-34.4344,30.6279,24.0562,14.7088,19.4893,44.8749,34.7243
-80.2218,-54.7151,-34.4906,30.9342,22.56,14.2885,19.7823,44.9481,34.5046
-80.9096,-57.9828,-34.5934,31.1698,21.1573,13.8683,20.2218,44.9481,34.3581
-81.3934,-61.2725,-34.6641,31.3347,19.7546,13.448,20.588,45.0214,34.1383
-81.6921,-64.2086,-34.7924,31.4525,18.5155,13.0511,20.881,45.0214,34.0651
-81.9698,-67.0424,-34.9554,31.5703,17.3232,12.6776,21.1007,45.0946,33.8454
-82.2523,-69.5628,-35.2331,31.7117,16.2712,12.3274,21.174,45.0946,33.6256
-82.4182,-71.8285,-35.5758,31.8295,15.3361,11.9771,21.3204,45.1678,33.4791
-82.5093,-73.877,-35.9157,31.9237,14.4945,11.6503,21.3937,45.1678,33.4059
-82.5103,-75.5478,-36.2774,31.9944,13.8165,11.3468,21.4669,45.0946,33.3326
-82.4175,-76.7114,-36.5465,32.018,13.349,11.1133,21.6134,45.1678,33.1862
-82.238,-77.3669,-36.7132,31.9944,13.0918,10.9499,21.6867,45.1678,33.1129
-82.0839,-77.514,-36.8396,31.9709,13.045,10.8565,21.8332,45.0946,33.1129
-81.9149,-77.2592,-36.8697,31.9237,13.1619,10.8331,21.7599,45.1678,32.9664
-81.6747,-76.402,-36.8942,31.8531,13.536,10.8565,21.7599,45.1678,32.9664
-81.4697,-75.1249,-36.7417,31.7588,14.0737,10.9966,21.7599,45.1678,32.8932
-81.1819,-73.2289,-36.4808,31.6175,14.8685,11.23,21.7599,45.1678,32.8199
-80.7997,-70.9599,-36.2514,31.4525,15.827,11.4869,21.6867,45.2411,32.7467
-80.3041,-68.3937,-35.8407,31.2169,16.9024,11.8371,21.6867,45.0946,32.7467
-79.6947,-65.4397,-35.3703,30.9342,18.1415,12.2573,21.5402,45.1678,32.6734
-79.0671,-62.0791,-34.8036,30.6279,19.5442,12.7943,21.4669,45.1678,32.6734
-78.4165,-58.5058,-34.0192,30.2746,21.017,13.4714,21.2472,45.1678,32.6002
-77.6233,-54.7419,-33.0886,29.8505,22.56,14.2418,21.0275,45.1678,32.527
-76.721,-50.7367,-32.0769,29.3793,24.1964,15.1057,20.7345,45.1678,32.527
-75.6221,-46.536,-31.1399,28.861,25.9264,15.9929,20.3683,44.9481,32.527
-74.4295,-42.2462,-30.0936,28.2955,27.6798,16.9735,19.709,44.8016,32.3072
-73.0777,-37.751,-28.9175,27.6594,29.5033,18.0708,19.1231,44.3621,32.234
-71.7202,-33.2328,-27.5895,26.9997,31.3034,19.2848,18.3174,43.8494,32.0875
-70.4694,-29.0649,-26.3104,26.3872,32.9399,20.4756,17.7314,43.2635,32.0142
-69.0551,-24.7164,-24.7382,25.6804,34.5997,21.8297,17.0722,42.531,32.0142
-67.5213,-20.4522,-22.907,24.9029,36.1661,23.2772,16.3398,41.8718,31.941
-65.9516,-16.4451,-20.7633,24.0783,37.5454,24.7948,15.6806,41.2858,31.8677
-64.5233,-12.8778,-18.7037,23.3244,38.7143,26.219,15.0946,40.6999,31.941
-63.0309,-9.02728,-16.355,22.5233,39.9066,27.8299,14.3621,40.0407,31.8677
-61.6301,-5.04036,-14.0248,21.7694,41.0989,29.5109,13.6297,39.3815,31.7945
-60.1418,-1.30537,-11.8017,21.0155,42.1743,31.0986,12.9705,38.5025,31.8677
-58.6189,2.30642,-9.35409,20.238,43.1094,32.7329,12.3113,37.6236,31.8677
-57.1333,5.45345,-6.65675,19.4605,43.764,34.3205,11.5056,36.6714,31.8677
-55.7563,7.96099,-3.68775,18.7066,44.0679,35.8147,10.7731,35.7192,31.7945
-54.6753,9.71674,-1.01186,18.0941,44.1147,37.0288,10.4069,34.9135,31.8677
-53.6104,11.6336,2.11685,17.4579,44.0679,38.4296,9.82095,34.2543,31.8677
-52.6558,13.3955,5.04238,16.8925,43.9744,39.737,9.23499,33.6684,31.7945
-51.7097,14.8471,7.63742,16.3742,43.8341,40.8577,8.79552,32.9359,31.8677
-50.7376,15.8891,10.009,15.8794,43.6003,41.7916,8.42929,32.2767,32.1607
-49.82,16.2255,12.419,15.4082,43.1094,42.5387,8.06307,31.6175,32.3805
-48.7924,15.9787,15.1556,14.8899,42.3379,43.2158,7.62359,30.8118,32.6002
-47.8291,15.1331,17.9979,14.3951,41.3327,43.7761,7.11088,30.2258,32.8199
-47.1447,13.9067,20.8129,13.9946,40.1871,44.2664,6.67141,29.7864,32.9664
-46.6366,12.3731,23.4734,13.6648,38.9715,44.6633,6.30518,29.4201,33.1862
-46.2196,10.6096,25.9294,13.3821,37.7324,44.9668,5.93896,29.1272,33.4059
-45.739,8.53016,28.2118,13.0993,36.4466,45.1536,5.71922,28.9807,33.5524
-45.2101,6.04078,30.3763,12.8166,35.0673,45.2237,5.49948,28.8342,33.8454
-44.5612,3.33936,32.4809,12.5103,33.6412,45.247,5.35299,28.7609,34.0651
-43.9763,0.369362,34.5748,12.2276,32.1217,45.247,5.13326,28.6877,34.2848
-43.6117,-2.78277,36.5531,12.0156,30.5553,45.2237,4.98677,28.6877,34.4313
-43.3144,-6.21456,38.4953,11.8271,28.8955,45.177,4.76703,28.8342,34.6511
-42.9617,-9.81582,40.229,11.6386,27.2356,45.0602,4.69379,29.0539,34.944
-42.6446,-13.4956,41.7487,11.4737,25.5991,44.8968,4.62054,29.2736,35.3835
-42.0989,-17.2865,43.0708,11.2617,23.986,44.6633,4.62054,29.5666,35.6765
-41.5903,-21.2329,44.1639,11.0732,22.3729,44.3598,4.62054,29.7864,36.0427
-40.9793,-24.9508,45.2324,10.8611,20.83,44.1263,4.62054,30.0793,36.3357
-40.6198,-28.5747,46.2183,10.7198,19.3104,43.9396,4.69379,30.2991,36.6287
-40.2803,-32.2855,47.3351,10.5784,17.6973,43.8462,4.62054,30.5921,36.9217
-40.0167,-35.7063,48.3921,10.4606,16.1777,43.8228,4.84028,30.8118,37.3611
-39.8322,-39.3638,49.3979,10.3664,14.5646,43.7995,4.91352,31.0315,37.6541
-39.5433,-43.0103,50.3579,10.2486,12.9515,43.7995,5.2065,31.178,38.2401
-39.2324,-46.6805,51.2163,10.1308,11.3384,43.7995,5.49948,31.2513,38.7528
-38.8096,-50.3714,51.9882,9.98942,9.72533,43.7995,5.86571,31.3245,39.2655
-38.3694,-54.2418,52.6793,9.84806,8.0421,43.7995,6.15869,31.3978,39.5585
-37.8196,-58.3447,53.2965,9.68314,6.26536,43.7995,6.45167,31.3978,40.0712
-37.3274,-61.7565,53.7148,9.54178,4.79253,43.7995,6.67141,31.471,40.4374
-36.7271,-65.1213,54.0574,9.37686,3.34308,43.7995,6.89114,31.3978,40.8769
-36.0225,-69.035,54.3458,9.18838,1.65985,43.7995,7.18412,31.3245,41.3164
-35.3899,-72.1902,54.502,9.02347,0.303917,43.7995,7.33061,31.2513,41.8291
-34.4713,-74.8563,54.6333,8.78787,-0.841615,43.7995,7.40386,31.2513,42.2686
-33.5724,-75.9575,53.6529,8.59939,-0.864994,43.1457,7.55035,31.178,42.708
-32.64,-77.6319,51.7715,8.43447,-0.794859,41.9784,7.62359,31.1048,43.001
-31.6627,-78.5887,50.7664,8.22243,-0.771481,41.3247,7.69684,30.9583,43.2207
-30.9303,-78.6604,50.7885,8.03395,-0.771481,41.278,7.77008,30.7385,43.5137
-30.4064,-79.125,50.3246,7.91615,-0.771481,40.9745,7.77008,30.6653,43.8067
-30.2489,-79.497,49.8492,7.89259,-0.748103,40.6943,7.84333,30.5188,44.1729
-30.333,-79.478,49.7966,7.91615,-0.724724,40.6709,7.98982,30.5188,44.5392
-30.692,-79.3692,49.7477,8.01039,-0.677968,40.6709,8.13631,30.5188,44.9054
-31.0516,-78.6075,49.7037,8.10463,-0.350673,40.6709,8.2828,30.7385,45.1984
-31.3869,-77.4975,49.4908,8.19887,0.187026,40.5775,8.2828,30.9583,45.3449
-31.6115,-75.9491,49.1479,8.26955,0.958506,40.4141,8.35605,31.2513,45.4913
-31.8096,-73.6898,48.6302,8.34023,2.08066,40.1806,8.2828,31.471,45.6378
-31.8945,-71.1202,47.9694,8.38735,3.36646,39.9005,8.35605,31.764,45.7843
-31.9806,-67.96,47.3243,8.43447,4.86267,39.6904,8.20956,31.9105,45.7843
-31.9602,-64.5899,46.5775,8.45803,6.45238,39.4802,8.13631,32.057,45.7843
-31.8427,-60.8917,45.7872,8.45803,8.15899,39.3168,8.20956,32.2034,45.8576
-31.7161,-56.9801,44.936,8.45803,9.93574,39.2001,8.20956,32.2767,45.9308
-31.5849,-53.0749,44.0538,8.45803,11.6891,39.13,8.20956,32.2767,45.9308
-31.4164,-48.8587,42.9207,8.45803,13.6061,39.0366,8.20956,32.2767,46.0041
-31.1421,-44.5384,41.6696,8.43447,15.5699,38.9666,8.13631,32.2034,46.0041
-30.7781,-40.2955,40.3977,8.38735,17.4869,38.9432,8.13631,32.1302,46.0041
-30.3137,-36.0119,39.0209,8.31667,19.4273,38.9432,8.13631,31.9837,46.0041
-29.835,-31.8299,37.5201,8.24599,21.3443,38.9432,8.06307,31.8372,46.0773
-29.2115,-28.3528,36.1797,8.12819,22.9574,38.9432,7.91658,31.6907,46.0041
-28.4332,-23.9291,34.3009,7.98683,25.0381,38.9432,7.77008,31.471,46.0041
-27.6696,-19.9676,32.4576,7.84547,26.9317,38.9432,7.62359,31.2513,46.0773
-26.8894,-15.8473,30.4209,7.70411,28.9188,38.9666,7.40386,31.0315,46.0041
-26.062,-12.4465,28.5698,7.53919,30.6021,38.9666,7.18412,30.8118,46.0041
-25.1485,-8.8521,26.596,7.35071,32.3788,39.0133,6.89114,30.4456,46.0041
-24.1418,-5.06705,24.4109,7.13867,34.2724,39.0833,6.8179,30.0793,46.0773
-22.9276,-1.74999,22.3425,6.85595,35.9791,39.13,6.45167,29.7131,46.0773
-21.6515,1.25667,20.2289,6.54967,37.5922,39.13,6.30518,29.3469,46.0773
-19.9814,4.57,17.8333,6.12559,39.3923,39.1534,5.93896,29.0539,46.0773
-18.6426,6.81994,16.0731,5.77219,40.6547,39.1534,5.64597,28.9074,46.0773
-17.1437,9.27645,13.9731,5.37167,42.0808,39.13,5.42624,28.6877,46.1506
-15.5952,11.6039,11.8019,4.94759,43.4835,39.0833,5.13326,28.5412,46.4435
-13.9098,13.8167,9.32656,4.47639,44.9329,38.9432,4.76703,28.4679,46.6633
-12.0535,15.7139,6.90186,3.93451,46.2655,38.7565,4.69379,28.3947,47.176
-10.1017,17.5235,4.45598,3.34551,47.5746,38.5697,4.40081,28.3215,47.6155
-7.92056,18.9688,1.98847,2.66228,48.7669,38.2895,4.25432,28.2482,48.3479
-5.66305,20.0976,-0.461871,1.93192,49.8423,37.9393,4.03458,28.2482,49.0071
-3.40487,20.7526,-2.76644,1.178,50.7073,37.4957,3.7416,28.2482,49.6663
-1.20971,21.1545,-4.91295,0.424079,51.432,37.0288,3.52186,28.3215,50.6185
0.730497,21.1486,-6.85064,-0.25916,51.9464,36.4918,3.37537,28.6144,51.4975
2.68962,20.8184,-8.8303,-0.965958,52.3438,35.8381,3.22888,28.9074,52.3764
4.79241,20.209,-10.9024,-1.74344,52.6477,35.0676,3.08239,29.2736,53.4018
6.91198,19.1982,-12.8103,-2.54448,52.7412,34.2037,3.00915,29.7864,54.5005
9.09872,17.9644,-14.8679,-3.39263,52.7646,33.2232,3.00915,30.5188,55.6724
11.4657,16.458,-17.0983,-4.33503,52.6945,32.1025,3.00915,31.3978,56.8443
13.9808,14.5504,-19.6636,-5.37167,52.5074,30.7484,3.08239,32.4232,58.1628
15.8713,12.8402,-21.6009,-6.17271,52.2269,29.6277,3.08239,33.3754,59.3347
18.0165,10.3975,-24.0154,-7.11511,51.7126,28.1101,3.08239,34.6938,60.8728
19.6583,7.69707,-26.1157,-7.86903,50.9879,26.5692,3.15564,35.9389,62.4842
21.0356,4.66076,-28.0781,-8.52871,50.0527,24.9349,3.22888,37.1841,63.9491
21.9992,1.68991,-29.451,-8.99991,49.0007,23.4873,3.22888,38.356,65.1943
22.6413,-1.95255,-31.5914,-9.40042,47.7617,21.5495,3.37537,39.9674,66.586
23.0255,-4.08809,-33.7404,-9.7067,47.1538,20.1253,3.66836,41.3591,67.9776
22.8237,-5.74766,-34.9197,-9.7067,46.5928,19.1448,4.10783,42.4578,69.2228
22.5187,-8.01563,-35.7187,-9.63602,45.681,18.0708,5.06001,43.3367,70.8342
